,Timestamp of Tweet,Tweet Text,Twitter Handle,Is Republican
10637,2020-09-01 01:57:00,"Get ready for Election Day: 
🗒️ Make your plan to vote 
👪 Tell your friends and family to vote 
🗳️ Go to https://t.co/ZKn8fJEh9z for more information",TheDemocrats,0
10638,2020-09-01 00:57:00,".@KamalaHarris called this election an inflection point, and she couldn’t be more right. This is an opportunity for Americans to choose a different path than the one we took four years ago. We need to vote and vote early wherever possible.",TheDemocrats,0
10639,2020-09-01 00:11:02,"As you make your voting plan, you might come across some questions about voting along the way. Save our voter protection hotline number and call us for assistance. https://t.co/880OJebQP6",TheDemocrats,0
10640,2020-08-31 23:30:06,America has passed over 6 million confirmed coronavirus cases. We need to put an end to this pandemic and the failed leadership that has worsened this crisis. Vote. https://t.co/ZKn8fJEh9z,TheDemocrats,0
10641,2020-08-31 22:49:32,"In 2016, almost half of America’s eligible voters didn’t vote. This year, let’s vote in big numbers and make our voices heard. Check your registration and make your plan to vote today. https://t.co/ZKn8fJEh9z",TheDemocrats,0
10642,2020-08-31 22:08:00,There’s 6️⃣4️⃣ days until Election Day. But do you know how many days are left until your state’s voter registration deadline? Check your state’s deadlines and help your friends and family register! https://t.co/ZKn8fJEh9z,TheDemocrats,0
10643,2020-08-31 21:54:51,"@DLCC @DemocraticAGs @DemGovs @dccc @dscc 64. Share why you’re voting for Democrats on your Instagram Story! 

Don’t forget to tag us at @TheDemocrats on IG.",TheDemocrats,0
10644,2020-08-31 20:05:02,"From now until Election Day, urge your friends and family members to make their plan to vote. As voter registration and mail-in ballot application deadlines approach, it’s critical that we learn about our state’s voting deadlines and make our voices heard. https://t.co/ZKn8fJEh9z",TheDemocrats,0
10645,2020-08-31 19:24:01,"Are you: 
📩 Voting by mail? 
🏫 Voting at your local polling location? 
No matter how you plan to vote, make sure to vote early, if you can.",TheDemocrats,0
10646,2020-08-31 18:43:00,Early voting starts as soon as September 14. Confirm your state’s voting deadlines and make your voice heard as soon as you possibly can. https://t.co/ZKn8fJEh9z,TheDemocrats,0
10647,2020-08-31 18:02:01,"There’s only 64 days until Election Day, but in most states you can cast your vote before then. If you can, vote early. Check your registration and make your plan: https://t.co/ZKn8fJEh9z",TheDemocrats,0
10648,2020-08-31 17:21:01,"RT @JoeBiden: There’s a lot happening, but I hope we don’t overlook the brave fire fighters &amp; emergency responders in the wake of Hurricane…",TheDemocrats,0
10649,2020-08-31 16:40:01,"Time and again, the GOP has stood in the way of commonsense legislation on gun control, police violence, and coronavirus-related relief. This election, we will #FliptheSenate, take back the White House, and hold the House. Make your voice heard. https://t.co/ZKn8fJEh9z",TheDemocrats,0
10650,2020-08-31 02:15:01,Your voice deserves to be heard. Check your registration and make your plan to vote: https://t.co/ZKn8fJEh9z,TheDemocrats,0
10651,2020-08-31 00:09:00,Registration deadlines are approaching. Keep up to date on your state’s important dates. https://t.co/ZKn8fJEh9z,TheDemocrats,0
10652,2020-08-30 22:46:00,Read more about @JoeBiden ‘s vision for America here: https://t.co/XO2XuxY3sx,TheDemocrats,0
10653,2020-08-30 18:32:02,"Even as Trump and his GOP cronies work to suppress the vote, we will rise above. Make a plan at https://t.co/ZKn8fJEh9z https://t.co/fc0TR6YzeD",TheDemocrats,0
10654,2020-08-30 02:07:00,"Check in with your family members, and make sure they’re registered to vote. https://t.co/ZKn8fJEh9z",TheDemocrats,0
10655,2020-08-30 01:03:00,Low- and middle-income Americans struggled to pay their bills even before the pandemic hit. @JoeBiden and @KamalaHarris have an economic recovery plan for *all* working families. https://t.co/rM2lGfgGl8,TheDemocrats,0
10656,2020-08-29 23:55:01,You can never be too prepared. What’s your voting plan? https://t.co/ZKn8fJEh9z,TheDemocrats,0
10657,2020-08-29 20:28:01,"Worried about being counted? Most states allow you to track your ballot. Make a plan, and be prepared. https://t.co/1ZjGu5NeAo",TheDemocrats,0
10658,2020-08-29 16:07:02,Be a part of history. Make your plan to vote. https://t.co/ZKn8fJEh9z https://t.co/BRw4QmBv2M,TheDemocrats,0
10659,2020-08-29 14:09:01,"Whether you’re voting by mail or in person, or just need to check your registration, https://t.co/ZKn8fJEh9z has all the information you need.",TheDemocrats,0
10660,2020-08-29 13:18:00,"Trump has shortchanged hospitals that serve in Black communities in providing COVID relief, fueling the disproportionate effects of the virus on minorities. @JoeBiden and @KamalaHarris will reduce these disparities and #BuildBackBetter. https://t.co/YwlJR8zsLk",TheDemocrats,0
10661,2020-08-29 02:06:00,Coronavirus has disproportionately hurt communities of color and has been made worse by Trump’s failed response. @JoeBiden and @KamalaHarris will reduce racial disparities and #BuildBackBetter. https://t.co/YwlJR8zsLk,TheDemocrats,0
10662,2020-08-29 01:05:00,"You’ve got your voting plan, how about your friends? Make sure the people in your life are prepared to vote. https://t.co/ZKn8fJEh9z",TheDemocrats,0
10663,2020-08-29 00:04:00,67 days. Make a plan. https://t.co/ZKn8fJEh9z,TheDemocrats,0
10664,2020-08-28 23:04:01,Make your voice heard. Make a plan. https://t.co/ZKn8fJEh9z https://t.co/PhlUfgVpls,TheDemocrats,0
10665,2020-08-28 22:04:00,"RT @marceelias: The conventions are over. Both parties have their nominees. The first mail ballots will soon be sent out.

📄Register NOW
📃M…",TheDemocrats,0
10666,2020-08-28 21:04:01,"Trump has claimed that prescription drug costs went down during his term, when they’ve only consistently increased. @JoeBiden will not only reduce health care costs, but also make our health care system easier to navigate. https://t.co/N10enIWCwd",TheDemocrats,0
10667,2020-08-28 20:04:00,We’re only a few weeks out from the first ballots being cast. What is your plan to vote? https://t.co/ZKn8fJEh9z,TheDemocrats,0
10668,2020-08-28 19:04:01,.@JoeBiden and @KamalaHarris are ready to step up and reverse the effects of Trump’s failed administration. Make sure you’re registered to vote and take back the White House. https://t.co/ZKn8fJEh9z,TheDemocrats,0
10669,2020-08-28 18:04:02,The best voting information reference? https://t.co/ZKn8fJEh9z. https://t.co/qpeemYgXZh,TheDemocrats,0
10670,2020-08-28 17:04:21,"180,000 Americans have died from coronavirus, and Trump celebrated last night with a crowded party against CDC guidelines. This president is not an example of leadership. #TrumpChaos",TheDemocrats,0
10671,2020-08-28 16:04:01,"RT @KamalaHarris: On the 57th anniversary of the March on Washington, let’s continue to march on for justice, in the name of our ancestors…",TheDemocrats,0
10672,2020-08-28 03:37:08,We need to make Trump a one term president. Make your plan to vote. https://t.co/ZKn8fJEh9z,TheDemocrats,0
10673,2020-08-28 03:14:38,"This election, Americans have a choice between four more years of chaos or a chance to put an end to this chaos and darkness. The choice could not be more clear. We need to elect @JoeBiden to build back our nation better than ever before.",TheDemocrats,0
10674,2020-08-28 02:52:57,"RT @DNCWarRoom: FACT CHECK: Trump just claimed, again, that prescription drug costs went down under him.

It’s not true.

Prescription drug…",TheDemocrats,0
10675,2020-08-28 02:44:12,"Trump and the GOP failed to protect American families from the economic fallout of Trump’s failed pandemic response. Over 27 million Americans are relying on some form of unemployment insurance, but the Senate GOP has delayed additional relief and Trump cut enhanced benefits.",TheDemocrats,0
10676,2020-08-28 02:28:18,"Trump's failed coronavirus response has caused 180k Americans to lose their lives and millions more to lose their livelihoods. But Trump still hasn’t dropped his lawsuit to repeal the ACA, which would strip health care from over 20 million Americans.",TheDemocrats,0
10677,2020-08-28 02:06:51,"At every turn, Trump and Pence have tried to attack and silence communities of color, immigrants, and members of the LGBTQ+ community. Their hateful actions and rhetoric aren’t reflective of America’s values. And this election, we'll vote in leadership that celebrates diversity.",TheDemocrats,0
10678,2020-08-28 01:45:46,Our country is in crisis under Trump’s presidency. And it will only get worse as long as he’s in office. #TrumpChaos,TheDemocrats,0
10679,2020-08-27 23:57:00,"RT @JoeBiden: To lead America, you have to understand America.

I know how hard it is for folks who are sick, struggling, and wondering how…",TheDemocrats,0
10680,2020-08-27 23:01:00,"Whether you’re voting by mail or in person, make sure to vote early if you can. Go to https://t.co/ZKn8fJEh9z to apply to vote by mail or confirm your polling location.",TheDemocrats,0
10681,2020-08-27 22:16:00,"The Trump administration has worked to roll back 100 climate and environmental policies, many of which were enacted by the Obama-Biden administration. As we face the repercussions of his denial of the climate crisis, @JoeBiden has a plan to address it. https://t.co/YxjfGvRLw3",TheDemocrats,0
10682,2020-08-27 21:31:00,"American families can’t afford to trust their health and economic wellbeing to Trump. His leadership has already cost far too many lives and livelihoods, and if he’s given another four years, it will only get worse. #TrumpChaos",TheDemocrats,0
10683,2020-08-27 20:46:01,"Since running for office, Trump has continued to sow division and fear. We need leadership that will help heal the wounds of our nation’s past and unite us. As president, @JoeBiden will do just that.",TheDemocrats,0
10684,2020-08-27 20:01:00,".@JoeBiden and @KamalaHarris are the leaders we need to bring this country together and solve the crises facing our nation. And when they’re elected, they’ll build our country back better than before. Make your plan to vote. https://t.co/ZKn8fJEh9z",TheDemocrats,0
10685,2020-08-27 19:16:00,"Trump has broken almost every promise he’s made since running for office. He promised to drain the swamp, but it only deepened under his leadership. He promised to put working Americans first, but he abandoned them to prioritize big corporations and the top 1%.",TheDemocrats,0
10686,2020-08-27 18:31:00,"As Trump prepares to accept his party’s renomination, he is doing it under the cloud of his failed leadership. It didn’t have to be this bad. #TrumpChaos",TheDemocrats,0
10687,2020-08-27 17:46:00,"In the past 3.5 years, Trump has managed to plunge our economy into recession, widen the disparities in our health care system, and destroy America’s standing on the global stage. #TrumpChaos",TheDemocrats,0
10688,2020-08-27 17:01:03,Make your plan to vote. https://t.co/ZKn8fJEh9z https://t.co/AJYwH0AnNA,TheDemocrats,0
10689,2020-08-27 16:16:00,"Whether you’re voting in person or by mail, make sure you vote early, if you can. And tell your friends and family to do the same. https://t.co/ZKn8fJEh9z",TheDemocrats,0
10690,2020-08-27 15:31:01,"Do you know:
🗳️ How you’re voting?
🗓️ When you’re voting?
🏤 Where you’re voting?

Check your registration and make your plan: https://t.co/ZKn8fJEh9z",TheDemocrats,0
10691,2020-08-27 02:58:00,"Americans are calling for justice. We will only begin to heal as a nation through progress, activism, and action.",TheDemocrats,0
10692,2020-08-27 01:58:00,"If you live in the path of Hurricane #Laura, please stay safe and follow local FEMA advisories: https://t.co/RijWtrypKv",TheDemocrats,0
10693,2020-08-27 01:13:04,"RT @JoeBiden: Once again, a Black man — Jacob Blake — was shot by the police. In front of his children. It makes me sick.

Is this the coun…",TheDemocrats,0
10694,2020-08-26 23:14:29,"RT @TomPerez: Our nation is hurting. We need leadership that will heal our wounds, not continue to pour salt on them. Peaceful protest agai…",TheDemocrats,0
10695,2020-08-26 21:58:58,"Trump abandoned our health care workers, leaving them to combat this pandemic on their own. As these heroes work day in and day out to keep Americans safe, this president is failing to do his job and keep them safe. https://t.co/gjZ3BdzIgU",TheDemocrats,0
10696,2020-08-26 21:55:15,"RT @TomPerez: As Hurricane #Laura makes its way to landfall, my prayers are with Louisianians and Texans who live in the hurricane’s path.…",TheDemocrats,0
10697,2020-08-26 20:58:00,"Even after failing to get this pandemic under control, Trump’s still trying to strip health care away from millions of Americans at a time when Americans are depending on our health care system more than ever. His cruelty knows no bounds. #TrumpChaos",TheDemocrats,0
10698,2020-08-26 19:58:00,"Trump abandoned health care workers and left them without the resources and equipment they need to stay safe. As we continue to fight this pandemic, we need leadership we can trust. We need leadership that will keep the American people and our frontline workers safe.",TheDemocrats,0
10699,2020-08-26 18:58:00,"We’re months into fighting this pandemic, but Trump still doesn’t have an adequate national plan to combat it. Coronavirus cases and deaths are still on the rise, but Trump’s done virtually nothing to get it under control. #TrumpChaos",TheDemocrats,0
10700,2020-08-26 18:06:06,"@DLCC @DemocraticAGs @DemGovs @dccc @dscc @DemConvention @KimpsonForSC @YvannaCancela @malcolmkenyatta @Victoria4Texas @RepDenny @SenAkbari @MariManoogian @SamforGeorgia @KamalaHarris 70. Look up your state’s absentee ballot deadline! 

Remember to apply and send in your absentee ballot as early as possible to make sure your voice is counted. https://t.co/ZKn8fJVS17",TheDemocrats,0
10701,2020-08-26 17:58:01,"Trump and the GOP are suing to repeal the ACA, including its protections for those with preexisting conditions. Health care isn't a privilege — it's a right. Trump doesn't get that. Make your plan to vote. https://t.co/ZKn8fJEh9z",TheDemocrats,0
10702,2020-08-26 16:58:02,"Today we celebrate Women’s Equality Day commemorating 100 years since women were granted the right to vote. But we recognize that the fight for true equality is far from over, and while we celebrate the progress made, we will keep fighting for equity, including at the ballot box. https://t.co/unrmfLnsLL",TheDemocrats,0
10703,2020-08-26 14:58:00,"Even before #COVID19 hit America, Trump’s terrible policies were wrecking our economy. The manufacturing industry was in recession and farmers were going bankrupt, all while the richest 1% got richer.",TheDemocrats,0
10704,2020-08-26 13:59:02,Are you voting by mail but still want your “I Voted” sticker? Go to the Democrats’ Official Store and assemble your very own voting kit! Choose from our three different mask designs and our “I Voted” pin. https://t.co/ERook5XDuk https://t.co/Diykz9JXE4,TheDemocrats,0
10705,2020-08-26 13:04:02,"📬 Check to see if your state prepays postage for mail-in ballots. If your state doesn’t prepay, #SupportTheUSPS and purchase your stamps here: https://t.co/VOzY2RsLv0 https://t.co/503Hr4iBkf",TheDemocrats,0
10706,2020-08-26 03:21:04,"With every job report released, Trump has tried to deceive the American public about the state of our economy. He’s even called these numbers “joyous.” Over 177,000 Americans are dead and 58% of jobs lost during COVID have not returned. Trump lies, but the numbers don’t.",TheDemocrats,0
10707,2020-08-26 03:15:07,"RT @TomPerez: Trump has separated families, put kids in cages, attacked DACA, and paints immigrants as criminals while thousands of familie…",TheDemocrats,0
10708,2020-08-26 02:25:08,"As American families struggled to retain employment and stay safe during this pandemic, Trump directed aid to big corporations. This president isn’t looking out for American families — he only cares about the wealthiest 1%. #TrumpChaos",TheDemocrats,0
10709,2020-08-26 01:59:51,"Look at the numbers: More than 110,00 small businesses have closed for good, more than 6 million jobs were lost, and over 16 million are out of work. That’s Trump’s economy. #TrumpChaos",TheDemocrats,0
10710,2020-08-26 01:19:25,RT @DNCWarRoom: This is what the RNC is promoting at their convention. #TrumpChaos https://t.co/TCf6uvsuEM,TheDemocrats,0
10711,2020-08-26 00:57:00,"More than 16 million Americans are out of work — that’s one in ten workers. Instead of providing relief, Trump and the GOP have delayed relief and continue to push for eliminating health coverage for 20 million Americans. Make your plan to vote. https://t.co/ZKn8fJEh9z",TheDemocrats,0
10712,2020-08-25 23:57:00,"The GOP promised optimism, but like the past four years of Trump’s leadership, they delivered nothing but fear and division. We need a president that will put an end to this darkness and unite our country. We need @JoeBiden — not four more years of #TrumpChaos.",TheDemocrats,0
10713,2020-08-25 23:20:01,"RT @nvdems: Time and again, Republicans have tried to curb turnout and limit our right to vote through partisan tactics and voter suppressi…",TheDemocrats,0
10714,2020-08-25 23:01:59,Do you have any questions about voting?  📞 Call our Voter Protection Hotline for assistance. https://t.co/qbuVU651s6,TheDemocrats,0
10715,2020-08-25 02:57:35,RT @dccc: Trump and Washington Republicans’ failed leadership has left American families struggling through an unprecedented public health…,TheDemocrats,0
10716,2020-08-25 02:31:46,"Trump’s chaotic convention highlights the failed leadership of the GOP in the White House and the Senate. They oversaw a failed pandemic response and sat on their hands as families cried out for relief. 

We need to vote them out. 
Make your plan to vote. https://t.co/ZKn8fJEh9z",TheDemocrats,0
10717,2020-08-25 02:23:57,"RT @DNCWarRoom: In 2016, Nikki Haley said Trump represented “everything a governor doesn’t want in a president.” #TrumpChaos https://t.co/T…",TheDemocrats,0
10718,2020-08-25 01:54:17,Donald Trump has broken countless promises since he descended the escalator in Trump Tower to announce his candidacy. And American families are paying the price for his incompetence. We need leadership that puts American families first — not more #TrumpChaos.,TheDemocrats,0
10719,2020-08-25 01:24:36,RT @DNCWarRoom: @TheDemocrats We're on it! 🙃,TheDemocrats,0
10720,2020-08-25 01:07:15,Good luck to all of the fact checkers tonight. #TrumpChaos,TheDemocrats,0
10721,2020-08-25 00:57:00,.@KamalaHarris said it best. “There is no vaccine for racism. We have got to do the work.” And part of that work includes voting out the demagogue in the White House and electing leadership focused on ending racial inequity and police violence.,TheDemocrats,0
10722,2020-08-25 00:11:34,"As our nation combats this pandemic, the USPS has been vital in keeping our communities connected and ensuring the delivery of essential goods. Trump is spreading lies and misinformation, but Democrats are working to #SaveThePostOffice. https://t.co/eH6cjFEXpK",TheDemocrats,0
10723,2020-08-24 23:53:38,"RT @DNCWarRoom: It’s time for the RNC: Republican National Chaos.

Brought to you by the #TrumpChaos presidency. https://t.co/3NH6gtnpkr",TheDemocrats,0
10724,2020-08-24 23:30:08,"RT @JoeBiden: Yesterday, Jacob Blake was shot seven times in the back by police. His kids watched from the car. Today, we woke to grieve ye…",TheDemocrats,0
10725,2020-08-24 21:27:00,RT @BarackObama: Don’t let them convince you that your vote doesn’t matter. Make a plan to vote and register at https://t.co/XdZz4dh82T. Vo…,TheDemocrats,0
10726,2020-08-24 20:46:01,"Over 176,000 Americans have lost their lives and over 16 million Americans are unemployed. It didn’t have to be this bad, but Trump failed to take this pandemic seriously and lead an adequate response. Now American families are bearing the burden of this #TrumpChaos.",TheDemocrats,0
10727,2020-08-24 20:05:01,Trump has repeatedly put his political agenda ahead of the safety and wellbeing of American families. American families deserve leaders like @JoeBiden and @KamalaHarris who have a plan to get this pandemic under control and put Americans back to work safely.,TheDemocrats,0
10728,2020-08-24 19:24:01,"With the lack of a safe reopening plan for schools, both teachers and students’ lives are at stake. @JoeBiden and @KamalaHarris understand the importance of protecting our children and their educators. https://t.co/P70iAIDqxG",TheDemocrats,0
10729,2020-08-24 18:43:00,American families are struggling to find access to quality child care. That’s why @JoeBiden has released a plan to recover and rebuild America’s child care infrastructure. https://t.co/KUoMqR1BNE,TheDemocrats,0
10730,2020-08-24 18:02:02,"Trump failed to provide nursing homes with adequate resources to combat #COVID19, leaving seniors vulnerable and unprotected. Now he’s threatening to permanently eliminate Social Security and Medicare’s primary source of funding and jeopardize this critical lifeline from seniors.",TheDemocrats,0
10731,2020-08-24 17:21:01,"In order for our country to recover from coronavirus, Americans need to feel protected. @JoeBiden and @KamalaHarris are committed to making sure children, parents, and seniors all have access to the care they need and deserve.",TheDemocrats,0
10732,2020-08-24 16:40:00,"Jacob Blake was shot in the back 7 times by law enforcement. As we wish for his speedy recovery, Democrats stand with all those calling for justice and accountability in policing. We will continue fighting to end police violence.",TheDemocrats,0
10733,2020-08-24 14:37:18,"RT @TomPerez: So long as Black men and women can’t breathe, we can’t rest. We will continue to demand justice and universal accountability…",TheDemocrats,0
10734,2020-08-24 14:37:16,RT @TomPerez: I join @GovEvers in standing against the excessive use of force and immediate escalation when engaging with Black Wisconsinit…,TheDemocrats,0
10735,2020-08-24 14:37:15,"RT @TomPerez: While we await the results of the investigation, we cannot wait for our leaders to act. We need to rein in the use of force a…",TheDemocrats,0
10736,2020-08-24 14:37:07,RT @TomPerez: Jacob Blake is not the first to be viciously gunned down by law enforcement. This is an ongoing problem of racial inequity an…,TheDemocrats,0
10737,2020-08-24 14:37:05,"RT @TomPerez: Yet again, our nation is hurting. Last night, Jacob Blake was shot in the back multiple times by law enforcement in Kenosha,…",TheDemocrats,0
10738,2020-08-24 02:12:00,"As Trump attacks the integrity of this election and tries to suppress the vote, we have to turn up in masses and make our voice heard. We can and we will win this fight. Together.",TheDemocrats,0
10739,2020-08-24 00:06:01,We’re 72 days out from one of the most consequential elections in American history. Your vote can help define the future of America and our democracy. Vote.,TheDemocrats,0
10740,2020-08-23 19:30:04,"We’re fired up and ready to fight alongside @JoeBiden and @KamalaHarris. If you're ready to help, text ‘ORGANIZE’ to 43367. 📲",TheDemocrats,0
10741,2020-08-23 18:27:00,"Have you registered to vote? If you haven’t or you’re not sure, head over to https://t.co/ZKn8fJEh9z to get started.",TheDemocrats,0
10742,2020-08-23 13:27:00,"This election is an inflection point. We can continue down this path of darkness or choose a path of hope and light. This November, the choice is clear. We need to choose the latter and restore the soul of this nation. https://t.co/ZKn8fJEh9z",TheDemocrats,0
10743,2020-08-23 02:09:00,"From now until Election Day, we have to keep organizing alongside @JoeBiden and @KamalaHarris to build back a better, stronger, and more equitable America. Remind your friends and family to vote. Make your plan to vote: https://t.co/ZKn8fJEh9z",TheDemocrats,0
10744,2020-08-23 00:35:01,Make sure you’re registered to vote. https://t.co/ZKn8fJEh9z,TheDemocrats,0
10745,2020-08-22 22:31:00,".@JoeBiden and @KamalaHarris have the experience, decency, and empathy needed to recover our nation and build it back better. Join them in this fight to restore the soul of this nation. https://t.co/diyCewi4PD",TheDemocrats,0
10746,2020-08-22 20:41:00,Let’s put an end to this American chapter of darkness by electing @JoeBiden and @KamalaHarris to the White House. https://t.co/ZKn8fJEh9z,TheDemocrats,0
10747,2020-08-22 02:06:00,"As @HillaryClinton said this week, don’t let this “be another woulda, coulda, shoulda election.” Vote. And tell your friends and family to vote too. https://t.co/ZKn8fJEh9z",TheDemocrats,0
10748,2020-08-22 01:05:00,"Democrats are united behind @JoeBiden and @KamalaHarris. And together, we’ll take back the White House.",TheDemocrats,0
10749,2020-08-22 00:04:00,"Watch @JoeBiden’s full speech from last night ⤵ 
https://t.co/KxDxnpfdcu",TheDemocrats,0
10750,2020-08-21 23:04:01,"Donald Trump has cloaked our nation in darkness, anger, fear, and division. As president, @JoeBiden will be an ally of light. He’ll draw on the best of us, not the worst. And with Joe in office, we’ll overcome this season of darkness.",TheDemocrats,0
10751,2020-08-21 22:04:01,"Last night, @JoeBiden shared his vision for America. An America that works for more than just the privileged few at the top. An America of light, love, and hope. That’s the America Joe will build with @KamalaHarris.",TheDemocrats,0
10752,2020-08-21 21:04:00,".@JoeBiden said it best last night. When you make your choice this November, judge Trump by the facts. Under his leadership, over 5 million Americans infected by #COVID19, over 170,000 Americans have died, and over 50 million have filed for unemployment this year.",TheDemocrats,0
10753,2020-08-21 20:04:00,Election Day is 74 days away. Have you made your plan to vote? https://t.co/ZKn8fJEh9z,TheDemocrats,0
10754,2020-08-21 19:04:00,"Don’t let Trump undermine this consequential election. Vote by mail, early in person, or in person on Election Day. No matter what, make your voice heard.",TheDemocrats,0
10755,2020-08-21 18:04:02,"RT @JBPritzker: We need a president who can move us forward. A president guided by empathy instead of ego, fact instead of fiction. That’s…",TheDemocrats,0
10756,2020-08-21 17:04:01,Make a plan to vote. Vote as early as you can. https://t.co/ZKn8fJEh9z,TheDemocrats,0
10757,2020-08-21 03:38:01,https://t.co/ZKn8fJEh9z #DemConvention https://t.co/BRNQMZ1To8,TheDemocrats,0
10758,2020-08-21 03:25:02,"Thanks for tuning in to the final night of the #DemConvention. Don’t forget to make your plan to vote on https://t.co/ZKn8fJEh9z, and be a part of history. Let's take back the White House, hold the House, and #FliptheSenate.",TheDemocrats,0
10759,2020-08-21 03:23:17,"“Together, we can and will rebuild our economy. And when we do, we’ll not only build back, we’ll #BuildBackBetter.” - @JoeBiden #DemConvention https://t.co/ai3MkSj1r5",TheDemocrats,0
10760,2020-08-21 03:16:25,"""Our current president has failed and in his most basic duty to the nation. He has failed to protect us. He has failed to protect America. And, my fellow Americans, that is unforgivable."" - @JoeBiden #DemConvention https://t.co/wh1HbzOK0b",TheDemocrats,0
10761,2020-08-21 03:07:41,"“This campaign isn’t just about winning votes. It’s about winning the heart, and yes, the soul of America.” - @JoeBiden #DemConvention https://t.co/VSU1iAsoHs",TheDemocrats,0
10762,2020-08-21 03:04:23,Watch @JoeBiden officially accept the party nomination for president ⤵️ https://t.co/xjVvfy25Hm,TheDemocrats,0
10763,2020-08-21 02:41:06,Listen to the Curry family. Make sure you vote because every vote counts. https://t.co/ZKn8fJEh9z #DemConvention https://t.co/wzkjGWPshK,TheDemocrats,0
10764,2020-08-21 02:35:59,RT @chrismeagher: I love how many people have personal stories that @JoeBiden was the first person who called them in tough times. How he s…,TheDemocrats,0
10765,2020-08-21 02:33:02,Democrats are united and ready to go to work to send @JoeBiden and @KamalaHarris to the White House — join us at https://t.co/diyCewi4PD #DemConvention https://t.co/heEar0GPGa,TheDemocrats,0
10766,2020-08-21 02:23:04,"RT @JoeBiden: Beau is with me every single day. If he was here tonight, he would remind me ‘just be who you are.’ I’m a better person becau…",TheDemocrats,0
10767,2020-08-21 02:22:37,Donald Trump isn’t a Commander in Chief — he’s a Coward in Chief. #DemConvention https://t.co/58sVMfOqAi,TheDemocrats,0
10768,2020-08-21 02:11:27,"“This November, let’s move forward and never look back.” - @SenatorBaldwin https://t.co/R2apCIRDxm",TheDemocrats,0
10769,2020-08-21 01:52:12,"Democrats believe our democracy works better when more people can vote. That’s why we're fighting Donald Trump's blatant efforts to suppress the vote. 

Don't wait. Make a plan and make your voice heard. #DemConvention https://t.co/ZKn8fJEh9z",TheDemocrats,0
10770,2020-08-21 01:50:17,"RT @Deb4CongressNM: Whether your ancestors have been here for hundreds of years or you are a new citizen, know this: Whether we vote, and h…",TheDemocrats,0
10771,2020-08-21 01:43:38,"“We must be the heroes of our generation because we, too, are America! Our votes can be our voice.” -@KeishaBottoms #DemConvention https://t.co/cexEMqScXm",TheDemocrats,0
10772,2020-08-21 01:43:26,"“Join me to help Joe and Kamala fight for the promise of America, turn the page for our country, and lead us forward to a future we will actually be proud to leave to our children.” - @AndrewYang #DemConvention https://t.co/BhOiGAMpGh",TheDemocrats,0
10773,2020-08-21 01:30:07,"In honor of John Lewis, a civil rights titan who loved his country deeply. We must continue his fight, and cause good and necessary trouble. https://t.co/C5trx9lH6m",TheDemocrats,0
10774,2020-08-21 01:22:39,"Make a plan to vote.
Vote as early as you can. #DemConvention https://t.co/ZKn8fJEh9z",TheDemocrats,0
10775,2020-08-21 01:06:22,RT @GavinNewsom: Joining from the Santa Cruz forest—a mile outside of the local evacuation center where folks have had to flee due to the r…,TheDemocrats,0
10776,2020-08-21 00:38:22,It's time for Night 4 of the #DemConvention! Watch: https://t.co/igShvAKeuM,TheDemocrats,0
10777,2020-08-20 23:57:00,Tonight’s the night. @JoeBiden will accept the Democratic nomination for president and speak about his vision to unite America and #BuildBackBetter. Tune in at 9 p.m. ET: https://t.co/snU4Lkhoog,TheDemocrats,0
10778,2020-08-20 23:01:04,"Making Night 4 of the #DemConvention one to remember. Tune in at 9 p.m. ET to hear from 
@SenDuckworth 
@RepDebHaaland 
@AndrewYang 
@ChrisCoons 
and more! 
https://t.co/snU4LkyZfO https://t.co/tdMe9Mvntr",TheDemocrats,0
10779,2020-08-20 22:16:01,Use our confetti Snapchat lens to join us as we celebrate the official nomination of @JoeBiden for president! 🎊 https://t.co/jxYpfi1tEN,TheDemocrats,0
10780,2020-08-20 21:31:01,"She played a VP on TV, and now she’s presenting our future president. Join us for the final night of the #DemConvention moderated by @officialjld. https://t.co/WItiA29zUY",TheDemocrats,0
10781,2020-08-20 20:46:00,"We’re rounding out the last night of #DemConvention with performances from @common, @johnlegend, and @thechicks. Don’t miss it — 9 p.m. ET: https://t.co/snU4Lkhoog",TheDemocrats,0
10782,2020-08-20 20:01:00,"When we cast our votes in November, we need to elect leadership who will restore the soul of our nation. Leadership that will extend the American promise to everyone. Tune in tonight at 9 p.m. ET to hear how @JoeBiden will deliver on this promise. https://t.co/snU4Lkhoog",TheDemocrats,0
10783,2020-08-20 19:16:00,"It’s the last night of the #DemConvention, but the party isn’t over yet. Help us celebrate the final night with a five-star lineup after party starting at 11 p.m. ET. Register here ⬇️ https://t.co/vxzgMIoFrQ",TheDemocrats,0
10784,2020-08-20 18:47:38,@DLCC @DemocraticAGs @DemGovs @dccc @dscc @DemConvention @KimpsonForSC @YvannaCancela @malcolmkenyatta @Victoria4Texas @RepDenny @SenAkbari @MariManoogian @SamforGeorgia 76. One of the best ways to help Democrats? Making sure your friends and family are registered to vote. Send https://t.co/ZKn8fJEh9z to 5️⃣ people before tonight’s #DemConvention!,TheDemocrats,0
10785,2020-08-20 18:31:00,"Being president doesn’t change who you are, it reveals who you are. Tune in tonight at 9 p.m. ET to hear more on @JoeBiden’s plans to bring our country together and rebuild a better future for all. https://t.co/snU4Lkhoog",TheDemocrats,0
